Height (m asl),RH (%),Latitude (º),Longitude (º),Pressure (mb),Temperature (K),Wind Direction (º),Wind Speed (m/s)
13228.35837,4.44610929,40.20672319,-105.324869,168.288559,216.342422,187.7316662,9.431785053
13231.87936,4.45161438,40.20681201,-105.3248521,168.2019,216.310013,187.6540426,9.383645305
13235.79411,4.459071,40.20690492,-105.3248318,168.0862,216.278671,187.5637554,9.336970168
13239.66483,4.46754646,40.20699735,-105.324814,167.978333,216.247528,187.4607927,9.29195741
13243.40063,4.476019,40.2070863,-105.3248025,167.885559,216.2161,187.3450879,9.248770759
13247.08234,4.482884,40.20717181,-105.3247951,167.798523,216.1858,187.2165004,9.207609942
13251.06769,4.48703337,40.20725564,-105.3247863,167.686432,216.15329,187.0750252,9.168736347
13254.98855,4.4865694,40.20733474,-105.3247781,167.575745,216.112976,186.9211229,9.132427178
13258.58064,4.48079062,40.20740614,-105.3247734,167.479538,216.066727,186.7557764,9.098979216
13261.79786,4.47027874,40.20747148,-105.3247714,167.405716,216.026047,186.5776991,9.068556042
13265.20679,4.456099,40.20753501,-105.3247672,167.31723,216.0008,186.3902573,9.041678671
13268.98719,4.43996048,40.20759813,-105.3247589,167.211624,215.989273,186.1975096,9.018698173
13272.95395,4.423273,40.20766204,-105.3247473,167.104721,215.980759,186.0101408,9.00009312
13276.85181,4.40646267,40.20772856,-105.3247337,167.003067,215.967453,185.842347,8.986281723
13280.71044,4.38865232,40.20779931,-105.3247191,166.90152,215.95134,185.6986209,8.97706972
13284.55457,4.368805,40.20787485,-105.3247043,166.800018,215.939758,185.5551752,8.970973285
13288.47137,4.34628344,40.20795518,-105.3246893,166.699066,215.9374,185.3873281,8.966482479
13292.58832,4.32122231,40.20803851,-105.3246748,166.598618,215.944458,185.2001912,8.963909698
13297.16435,4.29397869,40.2081219,-105.3246606,166.4737,215.9591,185.0095404,8.963935444
13301.94525,4.26463,40.20820428,-105.3246481,166.335068,215.977386,184.8281537,8.966892769
13306.23037,4.23365736,40.20828661,-105.3246388,166.2385,215.99498,184.663542,8.973025275
13310.459,4.201403,40.20837171,-105.3246294,166.132416,216.0094,184.5215797,8.982010993
13314.70567,4.168522,40.20845907,-105.3246202,166.0084,216.019852,184.4055947,8.993422012
13318.5507,4.136159,40.20854575,-105.3246151,165.906952,216.0232,184.3181268,9.00625658
13322.05394,4.104857,40.20863053,-105.3246136,165.827545,216.016357,184.260126,9.019168107
13325.67724,4.074628,40.208714,-105.3246134,165.730972,216.0026,184.2314874,9.031664558
13329.64032,4.04615831,40.20879912,-105.3246104,165.63443,215.991,184.2328235,9.04602812
13333.79971,4.01997852,40.20888744,-105.3246029,165.509827,215.9861,184.2635473,9.064517068
13337.54295,3.99692369,40.20897522,-105.3245956,165.409317,215.9827,184.3306362,9.086974527
13340.84434,3.97698975,40.20905928,-105.3245911,165.327377,215.973679,184.4407038,9.112358026
13343.94988,3.95897985,40.20913981,-105.3245894,165.2588,215.960129,184.598226,9.139940003
13347.50319,3.94123673,40.20922045,-105.3245863,165.166855,215.946259,184.8057757,9.16942218
13351.65104,3.92194629,40.20930166,-105.3245815,165.043442,215.929764,185.0640807,9.20082998
13355.71132,3.90045667,40.20938059,-105.3245797,164.934464,215.903915,185.3728444,9.234484808
13359.39307,3.87699962,40.20945778,-105.3245813,164.851318,215.8686,185.7306536,9.270720517
13363.21713,3.853223,40.20953726,-105.3245819,164.753174,215.834229,186.1356924,9.309829488
13367.38823,3.83085,40.20961866,-105.3245825,164.636688,215.814667,186.5934688,9.352792013
13371.70049,3.81353235,40.20969911,-105.3245869,164.531586,215.8171,187.0949686,9.399445184
13376.34337,3.795496,40.2097803,-105.32459,164.414215,215.839066,187.6277499,9.449368875
13381.25553,3.77884483,40.20986234,-105.3245893,164.278061,215.875381,188.1592544,9.500102596
13385.88021,3.76236129,40.20994219,-105.3245876,164.160217,215.92392,188.639067,9.546952992
13390.09499,3.745187,40.21001966,-105.3245852,164.0585,215.981216,189.0367392,9.586656854
13394.06877,3.725745,40.21009649,-105.3245801,163.9569,216.039871,189.3967952,9.623444627
13397.93553,3.70333362,40.21017434,-105.3245705,163.858292,216.094391,189.7740029,9.663026182
13401.61739,3.67742848,40.21025373,-105.3245555,163.759766,216.1465,190.1997928,9.709116137
13404.99548,3.64768624,40.21033504,-105.3245344,163.661316,216.200256,190.6981359,9.764974732
13408.16174,3.61476231,40.21042,-105.3245056,163.59407,216.254364,191.2810921,9.832788959
13411.71708,3.57942176,40.21051201,-105.324467,163.5048,216.303146,191.9182377,9.909931894
13415.66132,3.54320574,40.21060917,-105.3244234,163.391739,216.346329,192.5733225,9.992680801
13419.48504,3.507599,40.21070527,-105.3243817,163.290817,216.394821,193.2241965,10.07855771
13423.02362,3.4742806,40.21079704,-105.3243442,163.201523,216.4606,193.8610371,10.1662511
13426.28963,3.445099,40.21088536,-105.3243103,163.127136,216.5417,194.4828567,10.25530203
13429.8288,3.42122746,40.21097441,-105.3242739,163.039185,216.6204,195.0901176,10.34540344
13433.83485,3.40307975,40.21106377,-105.3242333,162.924728,216.691162,195.682307,10.43615743
13437.77428,3.390441,40.21114997,-105.3241937,162.826614,216.750885,196.2585919,10.5270576
13441.52724,3.382289,40.21123466,-105.324155,162.737991,216.796631,196.8189964,10.61748174
13445.27332,3.37721443,40.21132183,-105.3241148,162.633133,216.837219,197.3643389,10.70671545
13448.64784,3.37422085,40.21141005,-105.3240772,162.547272,216.8522,197.8960257,10.79399736
13451.78487,3.37217855,40.21149911,-105.3240423,162.4775,216.857727,198.4156065,10.87858411
13455.15127,3.37119985,40.21159235,-105.3240052,162.38916,216.859482,198.9245015,10.95979584
13458.69947,3.37140155,40.21169053,-105.3239656,162.289322,216.86055,199.4242326,11.03702636
13462.16347,3.37317061,40.21179216,-105.3239258,162.203018,216.860153,199.9166427,11.10974624
13465.69329,3.37670183,40.21189503,-105.3238861,162.116089,216.856339,200.4037036,11.17753318
13469.56158,3.38165379,40.21199797,-105.3238438,162.022324,216.848343,200.8872439,11.24011562
13473.9558,3.38745952,40.21210125,-105.3237974,161.911438,216.836884,201.3690297,11.29737703
13478.84256,3.39359617,40.21220447,-105.3237478,161.7824,216.825562,201.850918,11.34927789
13483.53672,3.39944386,40.21230596,-105.3236974,161.661133,216.818787,202.3345534,11.39576778
13487.8664,3.4048357,40.21240488,-105.3236468,161.552185,216.817764,202.8212359,11.43679079
13491.56003,3.409595,40.21250422,-105.3235941,161.458618,216.820633,203.3122272,11.47237709
13494.97784,3.41351151,40.21260555,-105.3235383,161.376923,216.824112,203.8088203,11.5026609
13498.48744,3.416633,40.21270722,-105.3234805,161.293045,216.826385,204.3118609,11.52779693
13502.53824,3.418421,40.21280537,-105.3234223,161.180359,216.827927,204.8212905,11.547886
13506.61182,3.41865754,40.21290057,-105.3233617,161.0828,216.830612,205.3364052,11.56299898
13510.9099,3.41762233,40.21299225,-105.3232988,160.966263,216.838409,205.8564875,11.5732565
13514.96632,3.41604471,40.21308453,-105.3232321,160.867157,216.854614,206.3807169,11.57882701
13518.92973,3.415409,40.21317829,-105.3231612,160.776825,216.880676,206.9078625,11.5798775
13522.95845,3.41676021,40.2132709,-105.3230897,160.673676,216.916763,207.4366775,11.57661323
13526.95724,3.42152786,40.21336157,-105.323019,160.559753,216.962036,207.9663705,11.56934242
13530.37085,3.43050456,40.21344874,-105.3229503,160.471771,217.015335,208.4963554,11.5584591
13533.35932,3.4435432,40.2135379,-105.3228813,160.406067,217.071121,209.0258521,11.5443938
13536.79467,3.45994258,40.21363637,-105.3228087,160.32962,217.117554,209.5538181,11.52757362
13541.18462,3.47880149,40.21375057,-105.3227287,160.215012,217.144745,210.0789045,11.50839089
13546.30076,3.49930668,40.21388835,-105.3226374,160.081131,217.152435,210.5995479,11.48719368
13551.51611,3.52123618,40.21403377,-105.3225437,159.940216,217.149689,211.1142351,11.46425404
13556.07554,3.544149,40.21412581,-105.3224771,159.827545,217.145065,211.6216951,11.43975626
13559.93291,3.56780934,40.21417464,-105.3224279,159.751129,217.1413,212.1208424,11.41387656
13564.12832,3.592107,40.21426953,-105.3223459,159.6453,217.13681,212.6104908,11.38685571
13568.32748,3.61638236,40.21441635,-105.3222317,159.52977,217.129623,213.0893725,11.3589968
13572.40704,3.63995767,40.21456153,-105.322116,159.425873,217.119537,213.5564454,11.33060228
13575.89484,3.66242814,40.21466486,-105.3220212,159.3341,217.1063,214.0110001,11.30195563
13578.61475,3.68370962,40.2147182,-105.321954,159.274216,217.08783,214.4523245,11.27333072
13581.39328,3.7032454,40.2147525,-105.3218998,159.2176,217.062729,214.879493,11.24495218
13584.92238,3.72089243,40.21479999,-105.3218416,159.10553,217.0326,215.2915039,11.21697475
13588.36454,3.73667479,40.21484029,-105.3217903,159.040909,217.002228,215.6875868,11.18955202
13592.32009,3.7511003,40.21490434,-105.3217264,158.938782,216.974014,216.0671557,11.16287203
13596.25807,3.764855,40.21497984,-105.3216565,158.810516,216.9483,216.4294518,11.13707662
13599.06611,3.779219,40.21501878,-105.3216082,158.764465,216.925766,216.7736501,11.11220793
13601.74377,3.79445171,40.21505769,-105.3215591,158.708664,216.905548,217.0994263,11.08826302
13604.88841,3.81082129,40.21511099,-105.3214991,158.622849,216.886261,217.4071046,11.06528467
13608.54034,3.82830215,40.21518869,-105.321422,158.525146,216.866074,217.6972067,11.04333562
13612.28002,3.8464036,40.21528115,-105.3213316,158.426361,216.842789,217.9700163,11.02242475
13615.76365,3.86421442,40.21539374,-105.3212238,158.353348,216.814957,218.2257102,11.0025237
13619.34025,3.88147187,40.21552292,-105.3211015,158.263489,216.782974,218.4647671,10.98365729
13623.05584,3.89806914,40.21563551,-105.320986,158.1588,216.748047,218.6880126,10.96593317
13626.50891,3.91433239,40.21568134,-105.3209084,158.081116,216.710342,218.8965222,10.94945409
13630.16253,3.93041587,40.21571205,-105.3208432,157.999084,216.6703,219.0917556,10.93422358
13634.19886,3.947022,40.2157588,-105.3207736,157.8947,216.630035,219.2756049,10.92014388
13638.44329,3.963567,40.21582161,-105.3206992,157.781464,216.592636,219.4501824,10.90710766
13642.21423,3.97970629,40.21589357,-105.3206244,157.689346,216.559814,219.617469,10.89506581
13645.60603,3.99518228,40.21596906,-105.3205502,157.607666,216.529953,219.7793253,10.8840177
13648.71936,4.00997829,40.21604421,-105.3204759,157.535263,216.500717,219.9378896,10.87396689
13651.96299,4.023966,40.21611546,-105.3204021,157.4535,216.471222,220.0956592,10.86492406
13655.31885,4.037499,40.21618495,-105.3203262,157.37117,216.44194,220.2550705,10.85691017
13658.98873,4.050355,40.21625437,-105.3202463,157.271011,216.412979,220.4182667,10.84990984
13662.52076,4.062618,40.21632209,-105.320167,157.187378,216.384048,220.5874143,10.84382603
13666.12105,4.07448244,40.21638943,-105.3200874,157.107986,216.356125,220.7647903,10.83849644
13669.99433,4.086553,40.21645806,-105.3200055,157.008179,216.329727,220.9521631,10.83375045
13674.09128,4.09901,40.21652953,-105.3199216,156.896408,216.304764,221.1502593,10.82940551
13677.85541,4.111705,40.21660481,-105.319837,156.80777,216.278915,221.3590903,10.8252291
13681.57069,4.12465048,40.21668245,-105.3197542,156.723175,216.247238,221.5787559,10.8209721
13685.67386,4.13763762,40.21676187,-105.3196726,156.623718,216.204651,221.8097498,10.81643629
13690.28603,4.150367,40.21684034,-105.3195941,156.503708,216.148834,222.0523715,10.81148695
13694.93028,4.16385174,40.21691573,-105.3195196,156.394485,216.082642,222.3060558,10.80597375
13699.62977,4.17929554,40.21699128,-105.3194425,156.2709,216.014725,222.5694965,10.79960099
13703.91131,4.1978054,40.2170677,-105.3193612,156.1597,215.958115,222.8412846,10.79193938
13707.81323,4.22037554,40.21714155,-105.3192797,156.079865,215.921219,223.120144,10.78257049
13712.0488,4.24700642,40.2172144,-105.3191936,155.9834,215.901123,223.40436,10.77110612
13716.96878,4.27745533,40.21728678,-105.3191018,155.851913,215.887451,223.6912651,10.75712784
13721.90501,4.310276,40.21735668,-105.3190096,155.72049,215.870834,223.9777221,10.74020471
13726.24375,4.34404,40.21742373,-105.3189195,155.613174,215.852066,224.2609559,10.71997003
13729.76645,4.37692261,40.21748835,-105.31883,155.541183,215.828842,224.5387375,10.69616695
13733.23537,4.40679646,40.21755361,-105.3187361,155.455536,215.799088,224.8089274,10.66861663
13737.14261,4.432443,40.21762008,-105.3186372,155.353119,215.761642,225.0693363,10.63716993
13741.43105,4.45305967,40.21768715,-105.3185353,155.25087,215.716751,225.3178334,10.60171436
13745.86979,4.467971,40.21775367,-105.3184321,155.1503,215.665588,225.5524789,10.56218299
13750.79436,4.477541,40.21781897,-105.3183291,155.018509,215.612015,225.7715187,10.51853773
13755.26285,4.48256636,40.21788318,-105.3182293,154.895264,215.562256,225.9733627,10.47075917
13758.75833,4.48444176,40.21794621,-105.3181346,154.837433,215.522522,226.1564899,10.41886616
13762.24609,4.485518,40.21800734,-105.318043,154.756409,215.494385,226.3194436,10.36293868
13766.08321,4.488088,40.21806821,-105.317952,154.632462,215.474075,226.4608887,10.30311434
13769.12994,4.4944315,40.21813024,-105.3178652,154.5709,215.4553,226.5796623,10.23956968
13772.2065,4.506413,40.2181928,-105.317783,154.500229,215.433563,226.6747887,10.17255071
13775.65948,4.5242095,40.21825668,-105.3177017,154.418213,215.408035,226.7456264,10.10244039
13779.76521,4.546973,40.21832048,-105.3176183,154.318024,215.380066,226.7919383,10.02975039
13784.28888,4.57311249,40.21838426,-105.3175302,154.204315,215.351349,226.8138426,9.954990389
13788.85252,4.6014,40.21844788,-105.3174387,154.0844,215.322968,226.8118847,9.878595997
13792.7784,4.630631,40.21850851,-105.3173491,153.9925,215.29483,226.7869326,9.800978332
13796.18815,4.65796471,40.21856496,-105.3172643,153.92,215.266556,226.7398369,9.722579943
13799.65888,4.68516,40.21861997,-105.3171815,153.834854,215.237915,226.6711885,9.643859066
13803.29114,4.710675,40.2186753,-105.3171009,153.7396,215.209076,226.581426,9.56524523
13806.94207,4.73414755,40.21873152,-105.3170234,153.649551,215.1808,226.4711219,9.487142234
13810.74368,4.75516272,40.21878771,-105.3169491,153.558548,215.15506,226.3410782,9.409965981
13814.62069,4.77316332,40.21884297,-105.3168782,153.470642,215.133423,226.1920057,9.334140769
13818.79548,4.7875185,40.21889816,-105.316807,153.37146,215.115524,226.0241347,9.260038584
13823.23401,4.79803,40.21895408,-105.3167329,153.248978,215.099487,225.8371161,9.187945813
13827.47655,4.80517054,40.21900987,-105.3166569,153.146851,215.0843,225.6303969,9.118085767
13831.3012,4.809223,40.21906648,-105.3165795,153.077469,215.070328,225.4038051,9.050631681
13835.49557,4.81093836,40.21912364,-105.3165001,152.971436,215.058426,225.1577992,8.985702577
13839.68119,4.8117094,40.21917917,-105.316422,152.847855,215.049744,224.8931749,8.923372228
13842.90941,4.8126483,40.21923343,-105.3163481,152.764664,215.045,224.6105902,8.863697743
13845.16351,4.8142314,40.21928932,-105.3162762,152.733887,215.044,224.310477,8.806731041
13848.10455,4.816476,40.21934576,-105.316203,152.666122,215.045181,223.993283,8.752539539
13852.24376,4.81913376,40.21940113,-105.3161291,152.55864,215.046021,223.6594605,8.701236942
13857.35166,4.82166529,40.21945521,-105.3160549,152.436874,215.043762,223.3092256,8.652959803
13862.8681,4.82323265,40.21950809,-105.3159803,152.293655,215.035736,222.9425505,8.607778263
13867.86993,4.82315969,40.21955912,-105.3159079,152.165054,215.020065,222.5596105,8.56567502
13871.78664,4.82139349,40.21961016,-105.3158386,152.086853,214.996628,222.1612023,8.526596017
13875.48631,4.81756544,40.21966074,-105.3157743,152.006317,214.967621,221.7485413,8.490467359
13879.67993,4.812261,40.21971184,-105.3157135,151.903809,214.936981,221.3229613,8.457164664
13884.44639,4.806165,40.21976442,-105.3156541,151.779816,214.908951,220.8859318,8.426518681
13889.15675,4.800107,40.21982043,-105.3155951,151.6662,214.887283,220.4392208,8.398378799
13893.45955,4.79467,40.21987999,-105.3155367,151.5644,214.873016,219.9849729,8.372633613
13897.21491,4.79044676,40.21994248,-105.3154765,151.473114,214.8641,219.5257304,8.34916926
13900.46642,4.787747,40.22000696,-105.3154137,151.3987,214.857666,219.064563,8.327833527
13903.63335,4.786703,40.22007144,-105.31535,151.325424,214.851761,218.6048895,8.308445602
13907.07976,4.78688669,40.22013353,-105.3152882,151.241257,214.84552,218.1497958,8.290826996
13910.77364,4.787815,40.2201931,-105.3152283,151.149979,214.8383,217.7014879,8.274801703
13914.60374,4.78903246,40.22025042,-105.3151695,151.057953,214.830276,217.2615965,8.26018543
13918.36094,4.78946543,40.22030654,-105.3151117,150.967331,214.822037,216.8318289,8.246783376
13921.89215,4.788166,40.2203623,-105.3150554,150.883423,214.81282,216.4141332,8.234357338
13925.37489,4.784456,40.22041809,-105.3150016,150.80217,214.800613,216.0101589,8.222605587
13928.96332,4.777989,40.22047567,-105.3149491,150.71431,214.78334,215.6209196,8.211218916
13932.61688,4.769201,40.22053551,-105.3148971,150.635025,214.760239,215.2470683,8.19991695
13936.57732,4.758847,40.22059664,-105.3148446,150.535263,214.732834,214.8891936,8.188420424
13940.62496,4.74840927,40.22065927,-105.3147916,150.426056,214.705978,214.5474158,8.176408705
13944.26836,4.73908854,40.22072543,-105.3147381,150.351883,214.6847,214.2207766,8.163553633
13948.00819,4.73271275,40.22079412,-105.3146863,150.273331,214.6692,213.9074196,8.149608741
13952.16032,4.73101664,40.22086368,-105.3146383,150.166733,214.654266,213.6053136,8.134426043
13956.29867,4.735231,40.22093268,-105.3145932,150.053833,214.631638,213.3127619,8.117908775
13959.83504,4.74618959,40.22100144,-105.3145478,149.971985,214.596542,213.0283831,8.099953072
13963.28572,4.764088,40.22106759,-105.3145001,149.910614,214.55217,212.7506363,8.080410236
13967.11153,4.788532,40.22112873,-105.314452,149.829376,214.507263,212.4774299,8.059078197
13971.37395,4.81832457,40.22118566,-105.3144055,149.713821,214.469849,212.2061898,8.035734313
13974.89119,4.851766,40.22124327,-105.3143611,149.596176,214.442245,211.9341496,8.01021442
13976.27578,4.88631439,40.22130783,-105.3143166,149.565186,214.420029,211.6584136,7.982468129
13981.14803,4.97648,40.22151154,-105.3141568,149.468918,214.32309,210.7764108,7.885250997
13985.62403,4.997625,40.22156951,-105.3141031,149.3528,214.2724,210.4554681,7.847902991
13990.0604,5.014068,40.22162466,-105.3140537,149.255386,214.215942,210.1191999,7.808031944
13994.32095,5.02701235,40.22167929,-105.3140067,149.155136,214.161026,209.7671017,7.765619778
13998.5779,5.038225,40.22173433,-105.3139604,149.066315,214.11586,209.3983719,7.720653746
14003.45087,5.04994249,40.22178666,-105.3139159,148.961624,214.085083,209.0117093,7.673157749
14009.3992,5.06388569,40.22183517,-105.3138737,148.80191,214.066025,208.605264,7.623214747
14015.21639,5.08142042,40.22188527,-105.3138312,148.662064,214.050522,208.1771128,7.570945062
14020.20446,5.10288,40.22194048,-105.3137859,148.549026,214.029968,207.7259016,7.516481711
14024.33609,5.127457,40.22199989,-105.3137375,148.456253,213.999924,207.2510884,7.459959454
14027.97432,5.1536417,40.22206155,-105.3136877,148.36644,213.961716,206.7528644,7.401520486
14031.37752,5.17934465,40.2221225,-105.3136415,148.290054,213.9199,206.2319392,7.341305702
14035.01976,5.202734,40.22218396,-105.3135995,148.210846,213.878067,205.6891466,7.27943588
14039.28539,5.222637,40.22224272,-105.3135655,148.0982,213.835556,205.1253081,7.216001178
14043.60552,5.23859167,40.22230286,-105.3135371,147.9929,213.7906,204.5415104,7.151126923
14047.74651,5.25089264,40.22236571,-105.3135122,147.899033,213.744583,203.9391478,7.084995255
14051.86805,5.26014137,40.2224306,-105.3134882,147.807983,213.702316,203.3195591,7.017784906
14056.28772,5.26746464,40.22249634,-105.313463,147.7046,213.66806,202.6840011,6.949654776
14061.02409,5.27378035,40.22256122,-105.3134355,147.589691,213.6407,202.0338241,6.880805138
14065.80652,5.28011274,40.2226218,-105.3134073,147.476044,213.616577,201.3703471,6.81151727
14070.44851,5.287135,40.22267829,-105.3133781,147.3659,213.593628,200.6950205,6.742128852
14074.73091,5.29495955,40.22273325,-105.3133489,147.269257,213.572586,200.0099276,6.672960582
14078.76557,5.302945,40.22278812,-105.3133215,147.1746,213.554977,199.317813,6.604248941
14082.86939,5.310149,40.22284352,-105.3132958,147.074783,213.540375,198.621677,6.536165278
14087.0534,5.31489134,40.22289917,-105.3132694,146.977966,213.5265,197.9246536,6.468906141
14091.51476,5.316279,40.22295269,-105.3132421,146.884308,213.511078,197.2301626,6.402714084
14096.55257,5.313685,40.2230015,-105.3132155,146.762787,213.492889,196.5416359,6.337776478
14101.74181,5.307975,40.22304593,-105.3131912,146.6261,213.472168,195.8624365,6.274150745
14106.12006,5.30007553,40.22309019,-105.3131701,146.531876,213.44957,195.1965661,6.211817016
14109.95001,5.291431,40.22313695,-105.3131514,146.448975,213.425858,194.5493518,6.150775234
14113.49691,5.283476,40.223187,-105.3131338,146.366119,213.401443,193.9268428,6.091070577
14116.92646,5.2776804,40.22323997,-105.3131186,146.282928,213.376785,193.334355,6.032736915
14120.3644,5.27456141,40.22329577,-105.3131059,146.19696,213.35257,192.7758849,5.975772474
14123.80696,5.27490234,40.22335331,-105.3130952,146.116821,213.329681,192.2548994,5.920158289
14127.49845,5.2788744,40.22341089,-105.313085,146.043549,213.309509,191.775162,5.865880105
14131.90517,5.286451,40.22346575,-105.3130737,145.941162,213.292374,191.3405186,5.812911242
14136.8843,5.297261,40.22351669,-105.313062,145.811951,213.276871,190.9543116,5.761179439
14141.55593,5.310334,40.22356576,-105.3130527,145.70163,213.260117,190.6195555,5.710550857
14145.51905,5.324342,40.22361607,-105.3130471,145.617218,213.239426,190.3397261,5.660861059
14149.00312,5.33807755,40.22366821,-105.3130459,145.543716,213.21347,190.1185705,5.611944699
14152.4285,5.35044,40.22372154,-105.3130485,145.455917,213.183,189.9590022,5.563682745
14155.73428,5.36077356,40.2237763,-105.3130531,145.375214,213.1508,189.8626293,5.516036963
14158.97211,5.367977,40.22383127,-105.3130572,145.307022,213.121292,189.8303408,5.469034506
14162.52869,5.3713994,40.22388433,-105.313058,145.226288,213.097168,189.8627957,5.422696235
14166.4817,5.369873,40.22393456,-105.3130535,145.130844,213.078079,189.9601821,5.376994273
14170.66087,5.362839,40.22398133,-105.313044,145.027924,213.061676,190.1217645,5.331901088
14174.71772,5.340087,40.22402493,-105.3130309,144.9378,213.04715,190.3460124,5.287460524
14178.8132,5.31955862,40.22406591,-105.3130159,144.849869,213.035568,190.6306509,5.243791993
14183.12043,5.29280663,40.22410481,-105.3129999,144.748459,213.027939,190.9720987,5.201065019
14187.56803,5.26035261,40.22414241,-105.3129842,144.641113,213.0245,191.3652352,5.159481974
14191.8689,5.22330141,40.22418062,-105.3129684,144.541656,213.027283,191.8047295,5.119272118
14195.935,5.182548,40.22422058,-105.312953,144.451553,213.039337,192.2861246,5.080665404
14199.84266,5.13941431,40.22426263,-105.3129396,144.364944,213.061615,192.8052894,5.043857786
14203.7265,5.094674,40.2243054,-105.3129313,144.268,213.090256,193.357257,5.00901352
14207.51299,5.04920769,40.22434832,-105.3129279,144.1805,213.118668,193.9362792,4.976293833
14211.10923,5.003256,40.2243917,-105.3129258,144.102859,213.139633,194.5363198,4.945821595
14214.90066,4.95724869,40.22443744,-105.3129174,144.018539,213.148773,195.1508779,4.917627298
14219.14106,4.91117144,40.22448557,-105.3129017,143.914124,213.1457,195.7723329,4.891645714
14223.35788,4.86490965,40.22453427,-105.3128815,143.8123,213.134323,196.3925183,4.867787769
14227.46597,4.818526,40.22458052,-105.3128591,143.7322,213.123352,197.004373,4.845953841
14232.08736,4.772644,40.22462282,-105.3128341,143.6167,213.122543,197.6023958,4.825964471
14236.68616,4.72792864,40.22466131,-105.3128113,143.511856,213.136871,198.1816001,4.807566896
14241.32076,4.685614,40.22469647,-105.31279,143.4187,213.162659,198.7366538,4.790524609
14246.28617,4.647493,40.22473031,-105.3127651,143.285553,213.189178,199.2623461,4.774707857
14250.75407,4.61535263,40.224764,-105.3127395,143.186417,213.20517,199.7544732,4.760080596
14254.88774,4.590148,40.22479746,-105.3127164,143.106552,213.205612,200.2100011,4.7466189
14259.37552,4.57313156,40.2248299,-105.3126972,142.997253,213.194672,200.6261481,4.734260449
14264.08147,4.564157,40.22486294,-105.3126798,142.8901,213.179932,200.9996594,4.722884041
14268.96221,4.563049,40.22489771,-105.3126623,142.776169,213.165558,201.32771,4.71232036
14273.68001,4.568998,40.22493591,-105.3126428,142.67009,213.149384,201.608926,4.702408089
14278.20262,4.58074856,40.22497679,-105.3126208,142.5686,213.125153,201.8426903,4.693050841
14282.45289,4.596727,40.22501855,-105.3125962,142.46788,213.0896,202.0277308,4.684224726
14286.44485,4.615501,40.22505998,-105.3125702,142.380112,213.046677,202.1619024,4.675957877
14290.55712,4.635631,40.22510073,-105.3125438,142.291489,213.004852,202.2430133,4.668350135
14294.90552,4.655979,40.22514154,-105.3125186,142.192535,212.97052,202.2691071,4.661614918
14299.39044,4.67562151,40.22518289,-105.3124952,142.088684,212.943726,202.2380736,4.656081934
14303.69342,4.694,40.22522481,-105.3124736,141.978989,212.919327,202.1482173,4.652154354
14307.28792,4.71067953,40.22526767,-105.312452,141.899872,212.891327,201.9997947,4.650275486
14310.46969,4.725875,40.22530957,-105.3124303,141.845383,212.856308,201.7952535,4.650917577
14314.22429,4.73964548,40.22534754,-105.3124085,141.756058,212.813675,201.5376039,4.65457094
14318.59394,4.75257969,40.22538252,-105.3123851,141.648178,212.764374,201.2287867,4.661731589
14323.12808,4.765078,40.22541723,-105.3123594,141.542969,212.710632,200.8697623,4.672892747
14327.52421,4.77764273,40.2254539,-105.3123325,141.4488,212.656815,200.4617632,4.688560469
14331.84374,4.791085,40.2254923,-105.3123063,141.35553,212.60881,200.0070704,4.709253018
14336.20681,4.805883,40.2255315,-105.312281,141.252609,212.571243,199.5083727,4.735513445
14340.39118,4.821925,40.22557148,-105.3122572,141.158051,212.543671,198.9686047,4.767868259
14344.40177,4.83939171,40.22561144,-105.3122359,141.06723,212.520569,198.3920811,4.806777172
14348.21808,4.85763168,40.22565085,-105.3122185,140.981659,212.4952,197.7847031,4.852643916
14351.94902,4.87581062,40.22568829,-105.3122059,140.898315,212.463669,197.1523306,4.905827963
14355.7194,4.89298534,40.22572242,-105.3121971,140.812073,212.426361,196.4997932,4.966633807
14359.67864,4.90791655,40.22575328,-105.3121898,140.7213,212.3853,195.8319849,5.035291788
14363.8903,4.919668,40.22578296,-105.3121829,140.627914,212.343353,195.1546412,5.111905653
14368.47022,4.92783833,40.22581325,-105.3121754,140.529068,212.304169,194.4737117,5.196446232
14373.43113,4.93226576,40.2258449,-105.3121656,140.41655,212.270432,193.7944896,5.288861346
14378.53575,4.93294668,40.22587954,-105.3121523,140.295654,212.243271,193.1216962,5.389114889
14383.1561,4.930266,40.22592105,-105.3121366,140.1903,212.221832,192.4596735,5.49708807
14387.2752,4.92471647,40.22597098,-105.3121198,140.101669,212.2039,191.8117402,5.612473398
14391.25976,4.91656971,40.22602741,-105.3121013,140.0171,212.187912,191.1795767,5.734818652
14395.48635,4.90655756,40.22608738,-105.3120807,139.924362,212.1748,190.5635366,5.863665446
14400.08937,4.895168,40.22614784,-105.3120594,139.821091,212.168625,189.9631701,5.998599562
14404.96637,4.883167,40.22620788,-105.3120387,139.697861,212.173828,189.3773953,6.139194229
14409.28444,4.871214,40.22626904,-105.3120216,139.603561,212.191025,188.8047525,6.284996016
14413.04111,4.86002731,40.22633081,-105.3120097,139.533081,212.215317,188.2438712,6.435591799
14416.99024,4.850452,40.22639072,-105.3120014,139.439957,212.238831,187.6941843,6.590614129
14421.09264,4.842872,40.22644877,-105.3119957,139.341736,212.25592,187.1562144,6.749667894
